step,time_fs,potential_eV,kinetic_eV,total_eV,carbon_z_A,carbon_vz_A_fs,carbon_min_original_substrate_distance_A,top_clearance_A
3946,986.5,-1128.1667794436216,21.073829888010515,-1107.092949555611,42.937300897687884,0.03595725234684087,1.1769123035927553,57.062699102312116
3947,986.75,-1128.1269586831331,21.034097816130547,-1107.0928608670026,42.94628934944644,0.03594843507526914,1.1862023526017673,57.05371065055356
3948,987.0,-1128.075809583068,20.98304806194158,-1107.0927615211262,42.95527511522552,0.03593549057362399,1.1951714434249563,57.04472488477448
3949,987.25,-1128.0148812383413,20.922200535838105,-1107.0926807025032,42.96425709473325,0.03591793643219368,1.2037546378909108,57.03574290526675
3950,987.5,-1127.945678576827,20.853118329900603,-1107.0925602469265,42.97323408344162,0.03589540789323973,1.2118939017555386,57.02676591655838
3951,987.75,-1127.8698419481516,20.77737266039792,-1107.0924692877536,42.98220479867987,0.03586764345373696,1.219537730753059,57.01779520132013
3952,988.0,-1127.788876786828,20.696513238875827,-1107.0923635479521,42.99116790516849,0.03583447309764969,1.2266407420669558,57.00883209483151
3953,988.25,-1127.704313442111,20.61205050277477,-1107.0922629393363,43.00012203522869,0.035795807716369345,1.233163245905729,56.99987796477131
3954,988.5,-1127.617629006505,20.525443640769307,-1107.0921853657358,43.00906580902667,0.03575161991005696,1.2390708201092675,56.99093419097333
3955,988.75,-1127.5301931500435,20.438096006978363,-1107.092097143065,43.01799784518372,0.035701933541361405,1.2443338851006567,56.98200215481628
3956,989.0,-1127.443359091878,20.351352787017586,-1107.0920063048604,43.02691677579735,0.03564682243961737,1.2489273171109214,56.97308322420265
3957,989.25,-1127.3584182336926,20.266496060189592,-1107.091922173503,43.03582125640353,0.03558640013491316,1.2528301041540515,56.96417874359647
3958,989.5,-1127.2766092941165,20.18474377198228,-1107.0918655221342,43.04470997586481,0.035520815294438145,1.256025047687597,56.95529002413519
3959,989.75,-1127.1990467086434,20.10724590253643,-1107.091800806107,43.053581664050746,0.03545024636426398,1.2584985046624,56.946418335949254
3960,990.0,-1127.1268142536283,20.035078736559594,-1107.0917355170686,43.062435099046944,0.03537490569318455,1.2602401790285613,56.937564900953056
3961,990.25,-1127.060924820602,19.969237903083247,-1107.0916869175187,43.07126911689734,0.0352950400982241,1.261242958461124,56.92873088310266
3962,990.5,-1127.0022426769137,19.910631439810842,-1107.0916112371028,43.08008261909605,0.03521092751596495,1.2615028002164197,56.91991738090395
3963,990.75,-1126.9516474828124,19.86007204720701,-1107.0915754356054,43.08887458065532,0.03512288349347994,1.2610186601025426,56.91112541934468
3964,991.0,-1126.9098214283586,19.818263925137643,-1107.0915575032209,43.097644060842796,0.03503126919934779,1.2597924811928554,56.902355939157204
3965,991.25,-1126.8773017153144,19.785787147627335,-1107.091514567687,43.106390215255,0.03493649209694758,1.257829226458048,56.893609784745
3966,991.5,-1126.8545873686671,19.763080362523723,-1107.0915070061435,43.11511230689127,0.03483901675961322,1.2551369527509468,56.88488769310873
3967,991.75,-1126.8419006690383,19.75042161701642,-1107.091479052022,43.12380972363481,0.034739372214370984,1.2517269452040345,56.87619027636519
3968,992.0,-1126.839417360723,19.74791176097207,-1107.091505599751,43.13248199299846,0.03463816486971257,1.2476138947335764,56.86751800700154
3969,992.25,-1126.846976056695,19.75545750502554,-1107.0915185516694,43.141128806069666,0.03453608854671183,1.242816120547326,56.858871193930334
3970,992.5,-1126.8643078953028,19.772757953636656,-1107.091549941666,43.149750037271815,0.03443393748163329,1.2373558426001672,56.850249962728185
3971,992.75,-1126.8909017294645,19.799294255649144,-1107.0916074738154,43.158345774810485,0.034332623865333825,1.2312594895022873,56.841654225189515
3972,993.0,-1126.9259808063507,19.834320167973274,-1107.0916606383773,43.166916349204485,0.0342331904059967,1.2245580566778465,56.833083650795515
3973,993.25,-1126.9686157554388,19.876860097052596,-1107.0917556583863,43.175462370013484,0.03413682809293267,1.2172875159037004,56.824537629986516
3974,993.5,-1127.0175598561764,19.92571399004354,-1107.0918458661329,43.18398476325095,0.03404488713737164,1.2094892231137195,56.81601523674905
3975,993.75,-1127.0714318677783,19.979470558590233,-1107.091961309188,43.19248481358217,0.03395889744757209,1.2012103611456433,56.80751518641783
3976,994.0,-1127.1286120042205,20.036534273705726,-1107.0920777305148,43.200964211974735,0.03388057109163098,1.1925043673420888,56.799035788025265
3977,994.25,-1127.1873531118035,20.0951596742908,-1107.0921934375128,43.209425099127984,0.033811812894121704,1.183431308599425,56.790574900872016
3978,994.5,-1127.2458147704601,20.153496910429904,-1107.0923178600303,43.21787011842179,0.03375473375301904,1.1740582940848014,56.78212988157821
3979,994.75,-1127.3021089881659,20.209658240382662,-1107.0924507477832,43.22630246600449,0.03371162806983028,1.1644597820324176,56.77369753399551
3980,995.0,-1127.3543741852045,20.261805429083182,-1107.0925687561214,43.234725932456705,0.03368494562552379,1.1547177060263858,56.765274067543295
3981,995.25,-1127.4009363874793,20.308254864381738,-1107.0926815230976,43.24314493881725,0.03367724492045354,1.1449213964156737,56.75685506118275
3982,995.5,-1127.4403551071882,20.34759124596728,-1107.0927638612209,43.25156455491693,0.03369112610421743,1.1351671773988816,56.74843544508307
3983,995.75,-1127.4715896621346,20.37878607650102,-1107.0928035856336,43.25999050186936,0.03372915128504775,1.125557705745129,56.74000949813064
3984,996.0,-1127.4941364377737,20.40131272613097,-1107.0928237116427,43.268429130559454,0.0337937447965342,1.1162009343362334,56.731570869440546
3985,996.25,-1127.5080208554864,20.41523740883539,-1107.092783446651,43.27688737426763,0.033887078523464,1.1072087354386126,56.72311262573237
3986,996.5,-1127.513971619308,20.42127492911868,-1107.0926966901893,43.285372669821186,0.034010944093986785,1.0986951586407159,56.714627330178814
3987,996.75,-1127.5133837983012,20.420799022423626,-1107.0925847758776,43.29389284631463,0.03416661032783896,1.0907743021904552,56.70610715368537
3988,997.0,-1127.5082304254174,20.415789464650278,-1107.0924409607671,43.30245597498511,0.03435468735924859,1.083557896024691,56.69754402501489
3989,997.25,-1127.5009739026427,20.40871417787939,-1107.0922597247634,43.311070189994254,0.03457499570070759,1.0771525944021707,56.688929810005746
3990,997.5,-1127.494428575039,20.402349806724587,-1107.0920787683144,43.31974347283546,0.03482645825955908,1.0716571156145385,56.68025652716454
3991,997.75,-1127.491470195353,20.39955114179244,-1107.0919190535606,43.328483419124034,0.035107010256114235,1.0671593765517287,56.671516580875966
3992,998.0,-1127.4947546944022,20.402980245072964,-1107.0917744493293,43.33729697796352,0.035413542137632086,1.0637336274339229,56.66270302203648
3993,998.25,-1127.5065152458847,20.4148253792247,-1107.0916898666599,43.34619019019285,0.03574193113184554,1.0614378550716401,56.65380980980715
3994,998.5,-1127.5281778275967,20.43654656669833,-1107.0916312608983,43.355167943529445,0.03608712317115785,1.060311615563766,56.644832056470555
3995,998.75,-1127.5603555813432,20.46868551675475,-1107.0916700645885,43.36423375177843,0.036443278354760016,1.0603745352987999,56.63576624822157
3996,999.0,-1127.6025399714708,20.510769988675303,-1107.0917699827955,43.37338958270683,0.036803995953007915,1.061625512136288,56.62661041729317
3997,999.25,-1127.6532571017742,20.561322414368583,-1107.0919346874057,43.38263574975493,0.03716256934911558,1.064042767235109,56.61736425024507
3998,999.5,-1127.7100818231702,20.617976198920648,-1107.0921056242496,43.39197086738139,0.037512248881429,1.0675846983397044,56.60802913261861
3999,999.75,-1127.7700047045946,20.677681494779325,-1107.0923232098153,43.401391874195646,0.03784651963628899,1.072191509347324,56.598608125804354
4000,1000.0,-1127.8295172601938,20.736968577059468,-1107.0925486831343,43.41089412719953,0.03815934382120568,1.0777873917586795,56.58910587280047
4001,1000.25,-1127.8850115314126,20.79224377585176,-1107.0927677555608,43.42047154610625,0.03844535394024799,1.08428313898374,56.57952845389375
4002,1000.5,-1127.9330324530602,20.84007068213688,-1107.0929617709232,43.43011680416966,0.0386999798938991,1.0915790563831766,56.56988319583034
4003,1000.75,-1127.970504887402,20.87740830003871,-1107.0930965873633,43.4398215360532,0.038919526905229325,1.099567818518895,56.5601784639468
4004,1001.0,-1127.9950012117624,20.901795078324007,-1107.0932061334383,43.44957656762227,0.039101228685579345,1.1081373296043207,56.55042343237773
4005,1001.25,-1128.0047293901443,20.9114668729982,-1107.093262517146,43.45937215039599,0.03924324493883779,1.1171733724522843,56.54062784960401
4006,1001.5,-1127.998666383326,20.905411626221692,-1107.0932547571044,43.46919819009169,0.0393446101497854,1.126562046612331,56.53080180990831
4007,1001.75,-1127.9765711128712,20.883360318957155,-1107.093210793914,43.479044455470884,0.03940515513430755,1.1361918143485457,56.520955544529116
4008,1002.0,-1127.9388746842742,20.845727691484278,-1107.09314699279,43.48890076765884,0.03942541011585747,1.1459552231950565,56.51109923234116
4009,1002.25,-1127.886549115181,20.793521104707736,-1107.0930280104733,43.49875716052881,0.03940649254674798,1.155750243458951,56.50124283947119
4010,1002.5,-1127.821127563715,20.728232483717846,-1107.092895079997,43.508604013932214,0.039349988968397344,1.1654812603573115,56.491395986067786
4011,1002.75,-1127.7444633990526,20.6517198984754,-1107.0927435005772,43.51843215501301,0.03925783698978492,1.1750597140672463,56.48156784498699
4012,1003.0,-1127.6586977690458,20.566091208100413,-1107.0926065609453,43.52823293242711,0.039132212011937714,1.1844044585294418,56.47176706757289
4013,1003.25,-1127.5660341009498,20.473596646219583,-1107.09243745473,43.53799826101898,0.03897541620200334,1.1934418231057728,56.46200173898102
4014,1003.5,-1127.4688298553228,20.37653286136322,-1107.0922969939595,43.54772064052811,0.03878978480689603,1.2021054641880413,56.45227935947189
4015,1003.75,-1127.369313441217,20.27716978451665,-1107.0921436567003,43.557393153422424,0.038577630234296,1.2103360236790397,56.442606846577576
4016,1004.0,-1127.2697009146214,20.17769691380022,-1107.0920040008211,43.56700945564526,0.038341206800433764,1.218080751762766,56.43299054435474
4017,1004.25,-1127.172076381743,20.080179480854003,-1107.091896900889,43.576563756822644,0.03808269384003042,1.2252930929235089,56.423436243177356
4018,1004.5,-1127.0782809704542,19.986522595122956,-1107.0917583753312,43.586050802565275,0.03780418071959684,1.2319322790713112,56.413949197434725
4019,1004.75,-1126.9901229068637,19.89844588424589,-1107.091677022618,43.59546584718244,0.037507651766978775,1.2379628844985369,56.40453415281756
4020,1005.0,-1126.9090600013733,19.817464861548174,-1107.0915951398251,43.60480462844876,0.03719498005875294,1.2433544142390558,56.39519537155124
4021,1005.25,-1126.8363814204931,19.74487715009507,-1107.091504270398,43.61406333721182,0.036867932842769034,1.2480808985945182,56.38593666278818
4022,1005.5,-1126.7732292562723,19.68175725115516,-1107.091472005117,43.623238594870145,0.036528190175719455,1.2521205459669447,56.376761405129855
4023,1005.75,-1126.7203884720802,19.628952122890485,-1107.0914363491897,43.632327432299675,0.03617734670679472,1.255455432547445,56.367672567700325
4024,1006.0,-1126.6785089969635,19.587081737704686,-1107.0914272592588,43.64132726822354,0.035816938730349315,1.2580712325536816,56.35867273177646
4025,1006.25,-1126.647933408618,19.556541269746354,-1107.0913921388717,43.65023590166485,0.03544845627581366,1.2599570156145357,56.34976409833515
4026,1006.5,-1126.6289020776749,19.537505083571222,-1107.0913969941037,43.65905149636145,0.03507334995467898,1.2611050558927304,56.34094850363855
4027,1006.75,-1126.6213572919369,19.529931365378115,-1107.0914259265587,43.667772576642186,0.03469306402222167,1.2615107127317244,56.332227423357814
4028,1007.0,-1126.6250261887908,19.533569386074554,-1107.0914568027163,43.67639802837256,0.034309062472670834,1.2611723552539484,56.32360197162744
4029,1007.25,-1126.6394412964582,19.547968827707802,-1107.0914724687505,43.68492710787852,0.03392284354702453,1.2600913422139775,56.31507289212148
4030,1007.5,-1126.6640344634652,19.57248907416891,-1107.0915453892962,43.69335945014607,0.03353596900027023,1.258272035023898,56.30664054985393
4031,1007.75,-1126.6979107558727,19.606308508796015,-1107.0916022470767,43.70169509237866,0.03315009051973334,1.2557218801053796,56.29830490762134
4032,1008.0,-1126.740116149187,19.648434771870306,-1107.0916813773167,43.70993449540594,0.032766969212524234,1.2524515171958586,56.29006550459406
4033,1008.25,-1126.78947801888,19.69771939236334,-1107.0917586265166,43.71807857698492,0.032388509373541784,1.248474953879889,56.28192142301508
4034,1008.5,-1126.8447212725878,19.752869980810928,-1107.091851291777,43.72612875009271,0.032016790134775694,1.243809777792368,56.27387124990729
4035,1008.75,-1126.904425188899,19.812464952971645,-1107.0919602359274,43.73408697205231,0.03165409321226899,1.2384774210121243,56.26591302794769
4036,1009.0,-1126.9670449122787,19.874970486742455,-1107.092074425536,43.741955796698846,0.03130292851044167,1.2325034606994774,56.258044203301154
4037,1009.25,-1127.0309296250343,19.938756108691003,-1107.0921735163433,43.74973843630753,0.030966069769400254,1.225917967625465,56.25026156369247
4038,1009.5,-1127.0944019630551,20.002112830204624,-1107.0922891328505,43.75743883158355,0.030646582287976534,1.218755903824991,56.24256116841645
4039,1009.75,-1127.1556907519698,20.06327691142697,-1107.0924138405428,43.76506172745152,0.030347846074100664,1.2110575341942127,56.23493827254848
4040,1010.0,-1127.2129811942577,20.120457051234784,-1107.092524143023,43.7726127546206,0.03007356513380706,1.2028688666537108,56.2273872453794
4041,1010.25,-1127.2645080834627,20.171864477759613,-1107.0926436057032,43.78009851001842,0.02982777412651606,1.1942420732036994,56.21990148998158
4042,1010.5,-1127.3085108399391,20.21575067728726,-1107.0927601626518,43.78752664168386,0.0296148382514724,1.1852359009298807,56.21247335831614
4043,1010.75,-1127.3433144837618,20.250453321752854,-1107.0928611620088,43.79490592914416,0.029439443049020117,1.1759160465090457,56.20509407085584
4044,1011.0,-1127.3674132451415,20.27445994926464,-1107.092953295877,43.80224636320837,0.029306551822522706,1.1663555093323297,56.19775363679163
4045,1011.25,-1127.3795140758157,20.286485054236117,-1107.0930290215795,43.80955920505542,0.02922129785557092,1.156634764942909,56.19044079494458
4046,1011.5,-1127.378639727831,20.285559739876263,-1107.0930799879545,43.816857012136154,0.029188841078889173,1.146841712483913,56.183142987863846
4047,1011.75,-1127.3642182722688,20.271132764817494,-1107.0930855074512,43.82415362559487,0.029214201730751527,1.1370713489065094,56.17584637440513
4048,1012.0,-1127.3362332582474,20.243167998341328,-1107.093065259906,43.83146411300153,0.029302069623369877,1.127425149841686,56.16853588699847
4049,1012.25,-1127.295240931213,20.20223365743484,-1107.093007273778,43.83880466040655,0.029456576792475826,1.11801013054677,56.16119533959345
4050,1012.5,-1127.242477208376,20.149574402120365,-1107.0929028062556,43.846192401397765,0.029681048485242393,1.108937521838433,56.153807598602235
4051,1012.75,-1127.1798910722136,20.087147278107135,-1107.0927437941066,43.853645184649174,0.029977752119316404,1.1003210953435183,56.146354815350826
4052,1013.0,-1127.110141262412,20.017610753127993,-1107.0925305092842,43.861181277457426,0.030347630672955202,1.0922751316182189,56.138818722542574
