step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
276,69.0,-1133.159841030836,26.068120183807842,-1107.0917208470282,1.507249794924069,20.464002180969707
277,69.25,-1133.1851855814457,26.093459690976733,-1107.091725890469,1.506130747357689,20.45679871106172
278,69.5,-1133.2058159261942,26.11409993243395,-1107.0917159937603,1.5047768698256743,20.44955873882869
279,69.75,-1133.2216561585665,26.12992656798348,-1107.091729590583,1.5031835492986019,20.442278696574107
280,70.0,-1133.2325730845332,26.1408461778676,-1107.0917269066656,1.5013464171392517,20.434955189522373
281,70.25,-1133.238503612578,26.146790002315747,-1107.091713610262,1.4992613611533265,20.427584988304613
282,70.5,-1133.239428974688,26.14771536659691,-1107.0917136080911,1.4969245367079875,20.420165026607467
283,70.75,-1133.2353102490306,26.14360554991641,-1107.0917046991142,1.4943323790046306,20.412692402072253
284,71.0,-1133.2261663600802,26.134471887332605,-1107.0916944727476,1.4914816154173567,20.405164379630882
285,71.25,-1133.2120399698615,26.120357453998945,-1107.0916825158627,1.4883692735260061,20.39757839662585
286,71.5,-1133.1930096819997,26.10134406235347,-1107.0916656196462,1.4849926854006605,20.389932067941125
287,71.75,-1133.1692308709025,26.07756815816529,-1107.0916627127372,1.481349504601478,20.382223184934485
288,72.0,-1133.1408625170588,26.049217259379105,-1107.0916452576798,1.4774377301411177,20.374449718011434
289,72.25,-1133.1081388518214,26.016518576241886,-1107.0916202755795,1.4732557184206474,20.3666098247315
290,72.5,-1133.071314059198,25.97972362240019,-1107.0915904367978,1.4688022015490019,20.358701855694367
291,72.75,-1133.0306474789977,25.93907585070173,-1107.091571628296,1.464076314177917,20.35072436181681
292,73.0,-1132.986376620829,25.89480219440601,-1107.091574426423,1.459077615683301,20.3426760962202
293,73.25,-1132.9386728480458,25.84713191351848,-1107.0915409345273,1.4538061232271282,20.3345560207523
294,73.5,-1132.887835510075,25.796314830878707,-1107.0915206791965,1.448262345527999,20.326363312661414
295,73.75,-1132.8341119512916,25.742622791998258,-1107.0914891592934,1.4424473185025446,20.318097381627453
296,74.0,-1132.7778258249164,25.68633796232745,-1107.091487862589,1.436362632635646,20.309757885917314
297,74.25,-1132.7192301526666,25.62774171445909,-1107.0914884382075,1.4300104813415155,20.30134475086896
298,74.5,-1132.658548347652,25.56710713206823,-1107.0914412155837,1.4233937189949482,20.29285818589698
299,74.75,-1132.5961241424084,25.504692779491712,-1107.0914313629166,1.416515922686832,20.284298696750504
300,75.0,-1132.5321597903967,25.440740729920233,-1107.0914190604765,1.4093814527780528,20.27566710799184
301,75.25,-1132.4668871760368,25.37547957497485,-1107.091407601062,1.4019955007304152,20.2669645833331
302,75.5,-1132.4005118012428,25.309122114521447,-1107.0913896867214,1.3943641554885278,20.258192642353922
303,75.75,-1132.3332260400057,25.2418626881108,-1107.0913633518949,1.386494498426966,20.24935317668489
304,76.0,-1132.265247873962,25.17387837103864,-1107.0913695029233,1.378394701294249,20.240448471613163
305,76.25,-1132.1966843307018,25.105330304133282,-1107.0913540265685,1.370074136204829,20.23148123310772
306,76.5,-1132.127713419497,25.0363525218135,-1107.0913608976834,1.3615434670198627,20.22245460963686
307,76.75,-1132.0583627149463,24.967008455043796,-1107.0913542599026,1.3528147233222003,20.2133722089042
308,77.0,-1131.9886394366622,24.89728019716376,-1107.0913592394984,1.3439013950231677,20.20423811542477
309,77.25,-1131.9184532091022,24.82707874782086,-1107.0913744612812,1.3348184987905387,20.195056905766187
310,77.5,-1131.847663782537,24.756254937452034,-1107.091408845085,1.3255827150751727,20.185833680882965
311,77.75,-1131.7760489061475,24.684624844426565,-1107.091424061721,1.316212518676336,20.176574082249413
312,78.0,-1131.703432701528,24.61200200433145,-1107.0914306971965,1.3067282978424295,20.167284305858466
313,78.25,-1131.6296616718173,24.53823267818218,-1107.0914289936352,1.2971524898738729,20.157971126791345
314,78.5,-1131.5546290054917,24.46317648825583,-1107.091452517236,1.2875097069728967,20.14864191207182
315,78.75,-1131.4781421795487,24.3866661267471,-1107.0914760528017,1.2778268587530468,20.139304629866505
316,79.0,-1131.3999800160527,24.308498769931507,-1107.0914812461212,1.2681332408536654,20.129967848142194
317,79.25,-1131.3199433758855,24.228453265850145,-1107.0914901100352,1.2584605921952536,20.120640723217875
318,79.5,-1131.2378247603774,24.146318938102983,-1107.0915058222745,1.2488431504031605,20.111332989473823
319,79.75,-1131.1534380689263,24.061921906431678,-1107.0915161624946,1.2393176354366762,20.10205492559187
320,80.0,-1131.0666626617312,23.97513536588311,-1107.0915272958482,1.2299232113899266,20.092817307627676
321,80.25,-1130.9774227067828,23.88588773341704,-1107.0915349733657,1.2207014414993875,20.083631362027702
322,80.5,-1130.8857028409839,23.7941794802793,-1107.0915233607045,1.2116961813532676,20.074508702696455
323,80.75,-1130.7916078343987,23.700098706418927,-1107.0915091279799,1.202953375821319,20.065461250752374
324,81.0,-1130.6953340396285,23.603841755602218,-1107.0914922840263,1.1945207584381268,20.056501129607298
325,81.25,-1130.5972042009234,23.505734313005917,-1107.0914698879176,1.1864473954920676,20.04764052777953
326,81.5,-1130.4976645633578,23.406238505835546,-1107.0914260575223,1.1787831225055678,20.038891540307752
327,81.75,-1130.3973307982087,23.305946467850355,-1107.0913843303583,1.1715779321462998,20.030266008162144
328,82.0,-1130.2969121858478,23.205567407284327,-1107.0913447785633,1.164881254885253,20.021775342377982
329,82.25,-1130.1971893832088,23.105908217184506,-1107.0912811660241,1.1587411377493682,20.01343032509826
330,82.5,-1130.0990744158626,23.007849255092147,-1107.0912251607704,1.153203349454349,20.00524090629964
331,82.75,-1130.0034853592515,22.91231791950899,-1107.0911674397425,1.1483103943708113,19.99721599183482
332,83.0,-1129.9113513603806,22.820250928976627,-1107.0911004314041,1.1441005514638891,19.989363254075418
333,83.25,-1129.8235834017396,22.732540132990938,-1107.0910432687488,1.1406069196149247,19.981688946519792
334,83.5,-1129.7409734204412,22.64996987949219,-1107.091003540949,1.137856543389988,19.974197746573296
335,83.75,-1129.6641528978944,22.57317008167572,-1107.0909828162187,1.1358696479312638,19.966892635747616
336,84.0,-1129.593535386026,22.502566048173758,-1107.0909693378521,1.1346589972685424,19.95977482556164
337,84.25,-1129.5292971655726,22.438327096758826,-1107.090970068814,1.1342294590740312,19.952843736166912
338,84.5,-1129.471357010305,22.380341929153595,-1107.0910150811512,1.1345777310901415,19.946097004871742
339,84.75,-1129.419277228415,22.32822934395321,-1107.091047884462,1.1356923495564832,19.93953056220084
340,85.0,-1129.3724943622947,22.281388494151525,-1107.0911058681431,1.1375538503841316,19.933138738175874
341,85.25,-1129.3302170708776,22.239045650958392,-1107.0911714199192,1.1401351932850514,19.926914429536907
342,85.5,-1129.2915195003152,22.200280293625816,-1107.0912392066894,1.1434023190841687,19.92084928995803
343,85.75,-1129.2553501948714,22.16405540437498,-1107.0912947904965,1.1473148954562655,19.914933935497206
344,86.0,-1129.2206444367766,22.12927253730674,-1107.09137189947,1.151827162846712,19.909158150669743
345,86.25,-1129.1862895414233,22.094837335827528,-1107.0914522055957,1.1568888749785335,19.903511090520226
346,86.5,-1129.1512341722846,22.059709526897446,-1107.0915246453872,1.1624462349841005,19.897981468063044
347,86.75,-1129.114519752562,22.022946964464584,-1107.0915727880974,1.1684428514289664,19.892557740678182
348,87.0,-1129.0753689333797,21.98373459907656,-1107.091634334303,1.1748206641944048,19.887228284727158
349,87.25,-1129.0330753996968,21.941412035242287,-1107.0916633644545,1.1815207784985113,19.881981546826133
350,87.5,-1128.9871777817607,21.89549803126272,-1107.0916797504979,1.1884842698121516,19.876806207233187
351,87.75,-1128.9373857602477,21.845695958437275,-1107.0916898018104,1.1956528624786837,19.871691306481573
352,88.0,-1128.8835645392537,21.791883970894396,-1107.0916805683594,1.2029695098677027,19.866626358961007
353,88.25,-1128.8257656618953,21.734091528058794,-1107.0916741338365,1.21037893438092,19.861601441406645
354,88.5,-1128.7641235813498,21.672470455463824,-1107.091653125886,1.2178280063782547,19.856607238469067
355,88.75,-1128.6989095956087,21.607269540580383,-1107.0916400550284,1.2252660334003778,19.851635069680015
356,89.0,-1128.6304368972778,21.538809843896672,-1107.0916270533812,1.232644950791316,19.846676892495477
357,89.25,-1128.5590468645096,21.46745676401405,-1107.0915901004955,1.2399194149909223,19.841725285388183
358,89.5,-1128.485171303153,21.393601629427206,-1107.0915696737259,1.2470468440233098,19.836773436309965
359,89.75,-1128.4091944098473,21.317656338493265,-1107.091538071354,1.2539874063171508,19.831815114587346
360,90.0,-1128.3315657302737,21.240058831492753,-1107.091506898781,1.2607039782560316,19.82684465520221
361,90.25,-1128.2527531832457,21.16126340854938,-1107.0914897746964,1.2671621363133687,19.82185697435451
362,90.5,-1128.173170402646,21.081714058082092,-1107.091456344564,1.2733300788578816,19.816847557968572
363,90.75,-1128.0932671576738,21.001824926752164,-1107.0914422309218,1.2791785005311245,19.811812416972323
364,91.0,-1128.013392701745,20.921983775000225,-1107.0914089267449,1.2846804102906597,19.806748013602242
365,91.25,-1127.9339503273368,20.842559619791107,-1107.0913907075458,1.2898110257560718,19.801651244738537
366,91.5,-1127.8552607819438,20.76389907512209,-1107.0913617068218,1.2945476662558195,19.79651943120138
367,91.75,-1127.7776857838035,20.68632425302706,-1107.0913615307763,1.298869642648921,19.79135030502911
368,92.0,-1127.7014634981751,20.610130178828907,-1107.0913333193462,1.3027581565611892,19.786142000406485
369,92.25,-1127.6269079819322,20.535581802888803,-1107.0913261790433,1.306196179973197,19.78089303588063
370,92.5,-1127.5542323067784,20.462913543264364,-1107.091318763514,1.3091683606139435,19.775602300782296
371,92.75,-1127.483632095158,20.392330217448848,-1107.0913018777092,1.311660925096988,19.770269042369762
372,93.0,-1127.4153111502528,20.324008654715765,-1107.091302495537,1.3136615925704034,19.76489285384754
373,93.25,-1127.3493968471885,20.258105038123187,-1107.0912918090653,1.3151594957821138,19.759473665990164
374,93.5,-1127.2860408350825,20.194759224441665,-1107.0912816106409,1.3161451086359603,19.7540117326454
375,93.75,-1127.2253684327006,20.134086559128697,-1107.091281873572,1.3166102002205273,19.74850762138062
376,94.0,-1127.167434759438,20.07617064546134,-1107.0912641139766,1.3165477986878953,19.74296219891236
377,94.25,-1127.1123284623027,20.02106170235733,-1107.0912667599453,1.3159521807726964,19.737376625548848
378,94.5,-1127.0600643083453,19.968783320592802,-1107.0912809877525,1.3148188741580815,19.731752349529923
379,94.75,-1127.0106152519584,19.91933848026923,-1107.091276771689,1.3131446843773575,19.726091103634417
380,95.0,-1126.963970579207,19.872705860720714,-1107.0912647184862,1.3109277341679775,19.720394903241505
381,95.25,-1126.920110039413,19.82883699917716,-1107.0912730402358,1.308167529207024,19.714666051465482
382,95.5,-1126.878950200975,19.78765464986915,-1107.0912955511058,1.304865042575573,19.708907138526587
383,95.75,-1126.8403592035174,19.749049869714145,-1107.0913093338033,1.301022809944019,19.70312104281979
384,96.0,-1126.8041787967086,19.712878792340604,-1107.091300004368,1.2966450531257436,19.697310928529543
385,96.25,-1126.7702959105372,19.678957405175822,-1107.0913385053614,1.2917378317724166,19.691480247241145
386,96.5,-1126.7384165897965,19.647055719323973,-1107.0913608704725,1.28630920973729,19.685632741469654
387,96.75,-1126.7082558050752,19.6168902375873,-1107.0913655674879,1.280369458197424,19.679772450922417
388,97.0,-1126.679521329701,19.58811188230824,-1107.0914094473926,1.2739312986829034,19.673903716888965
389,97.25,-1126.651723317802,19.56029795332535,-1107.0914253644767,1.2670102024501626,19.668031185346535
390,97.5,-1126.6244197413325,19.53295036240763,-1107.091469378925,1.2596246798686925,19.66215980640998
391,97.75,-1126.5970056131482,19.505494743124867,-1107.0915108700233,1.2517966296957848,19.65629483962132
392,98.0,-1126.5688464418054,19.477280001301338,-1107.091566440504,1.2435516956805486,19.650441853577707
393,98.25,-1126.5392178371549,19.447578883189408,-1107.0916389539655,1.234919620613632,19.64460673323001
394,98.5,-1126.5072825923562,19.415591411878854,-1107.0916911804773,1.2259345954687135,19.638795685189237
395,98.75,-1126.472186230123,19.380457821104525,-1107.0917284090185,1.2166356126206437,19.633015249296502
396,99.0,-1126.4330666735768,19.34127022754304,-1107.0917964460339,1.207066820477336,19.627272308708193
397,99.25,-1126.388961173594,19.29708277341741,-1107.0918784001765,1.1972779564490827,19.62157409876962
398,99.5,-1126.3388958796859,19.246949798558745,-1107.0919460811272,1.1873247492863757,19.61592819774296
399,99.75,-1126.281983293593,19.18998070722845,-1107.0920025863645,1.1772691269763351,19.6103425013133
400,100.0,-1126.2174501642585,19.125394890310275,-1107.0920552739483,1.1671793030774678,19.604825170418614
401,100.25,-1126.1446703448892,19.052583305800724,-1107.0920870390885,1.1571296596265956,19.59938455947469
402,100.5,-1126.0632740482688,18.97117530507643,-1107.0920987431923,1.1472004665984321,19.5940291505352
403,100.75,-1125.973203189671,18.881112141257436,-1107.0920910484135,1.1374774426075567,19.588767501042
404,101.0,-1125.874760903418,18.782716607464423,-1107.0920442959537,1.1280510216748265,19.583608159087895
405,101.25,-1125.7687285542488,18.676756209926754,-1107.0919723443221,1.1190153500665816,19.57855957385832
406,101.5,-1125.6563649475574,18.56448790567127,-1107.0918770418862,1.1104668832398035,19.57362999595732
407,101.75,-1125.5393960475922,18.447665948137526,-1107.0917300994547,1.1025027443278177,19.568827372287274
408,102.0,-1125.4201088026166,18.328516010633205,-1107.0915927919834,1.0952187956820087,19.564159236727143
409,102.25,-1125.3010733500123,18.20965345333001,-1107.0914198966823,1.088707382144635,19.559632592915115
410,102.5,-1125.185158930719,18.093944650781793,-1107.091214279937,1.0830549140792334,19.555253789217076
411,102.75,-1125.0753597989678,17.984327908954274,-1107.0910318900135,1.078339335723076,19.551028399900606
412,103.0,-1124.9744876995683,17.883603004065264,-1107.090884695503,1.0746276143606635,19.546961120406387
413,103.25,-1124.8849578723311,17.79420439592755,-1107.0907534764035,1.0719734274919703,19.543055678756602
414,103.5,-1124.8086665794253,17.717987302512277,-1107.090679276913,1.0704151825495754,19.539314771521354
415,103.75,-1124.746734701097,17.656056343753864,-1107.0906783573432,1.0699745010829789,19.53574002612521
416,104.0,-1124.6993563994765,17.608661619969425,-1107.0906947795072,1.0706553206566327,19.532331995971337
417,104.25,-1124.6659931838512,17.575176123463383,-1107.090817060388,1.0724436736888092,19.529090188806286
418,104.5,-1124.6450817212462,17.554155837597047,-1107.090925883649,1.0753081145010583,19.52601312406916
419,104.75,-1124.6345886439085,17.54347583797884,-1107.0911128059297,1.079200876311135,19.523098416634358
420,105.0,-1124.6318154111505,17.540523139203152,-1107.0912922719474,1.0840594961955219,19.520342881078307
421,105.25,-1124.6338934153318,17.54242117323849,-1107.0914722420935,1.0898089723793845,19.51774265341577
422,105.5,-1124.6379044428468,17.546254813357443,-1107.0916496294894,1.0963641423492834,19.515293314077997
423,105.75,-1124.6410812214017,17.54927448123086,-1107.0918067401708,1.1036322259504998,19.512990014978655
424,106.0,-1124.6409862563014,17.549060662833913,-1107.0919255934675,1.1115153508840612,19.51082760079496
425,106.25,-1124.6356510519981,17.543638656312556,-1107.0920123956855,1.1199129709848583,19.508800722275108
426,106.5,-1124.6235812976956,17.531541355220043,-1107.0920399424756,1.1287240158278549,19.506903927262854
427,106.75,-1124.603905081749,17.511829215857315,-1107.0920758658917,1.1378487910587753,19.505131743733216
428,107.0,-1124.5761154815555,17.48406357636876,-1107.0920519051867,1.1471906040837418,19.503478752749878
429,107.25,-1124.5402637198567,17.44824726339236,-1107.0920164564643,1.156656987177485,19.501939641744563
430,107.5,-1124.4967215135694,17.404752475084344,-1107.091969038485,1.1661605807338364,19.500509245448992
